sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:fork:unknown:1,fork,unknown,餐叉,餐叉,/fɔrk/,/fɔːk/,Put the knives and forks on the table.,把刀叉摆放在桌子上。
en:knife:unknown:1,knife,unknown,刀,刀,/naɪf/,/naɪf/,a knife and fork,一副刀叉
en:spoon:unknown:1,spoon,unknown,"匙,勺子","匙,勺子",/spun/,/spuːn/,greasy spoon,低级小饭馆；经济小吃店
en:dinner:unknown:1,dinner,unknown,正餐,正餐,/'dɪnɚ/,/'dɪnə/,What time do you usually have dinner?,你通常什么时候吃饭？
en:ready:unknown:1,ready,unknown,准备好,准备好,/'rɛdi/,/'redɪ/,Come on. Aren’t you ready yet?,快点，你还没准备好吗？
en:help-yourself:unknown:1,help yourself,unknown,为（自己）取用,为（自己）取用,,,,
en:pass:unknown:1,pass,unknown,给,给,/pæs/,/pɑːs/,"Pass the salt, please.",请把盐递过来。
en:try:unknown:1,try,unknown,试,试,/traɪ/,/traɪ/,Let’s have a rest and then we’ll try again.,我们休息一下，然后再试。
en:parents:unknown:1,parents,unknown,父母,父母,/'pɛrənts/,/'peərənts/,Children need their parents.,孩子们需要父母。
en:cousin:unknown:1,cousin,unknown,同辈表亲,同辈表亲,/'kʌzn/,/'kʌz(ə)n/,first cousin,堂兄弟姊妹
en:uncle:unknown:1,uncle,unknown,叔叔,叔叔,/'ʌŋkl/,/'ʌŋk(ə)l/,Lily spent years caring for her sick uncle.,莉莉照顾了她生病的叔叔好多年。
en:aunt:unknown:1,aunt,unknown,阿姨,阿姨,/ænt/,/ɑːnt/,Aunt Mary,玛丽姑妈
en:baby-brother:unknown:1,baby brother,unknown,小弟弟,小弟弟,,,You've got a baby brother and a baby sister.,你有一个小弟弟和一个小妹妹。
en:doctor:unknown:1,doctor,unknown,医生,医生,/'dɑktɚ/,/'dɒktə/,She was treated by her local doctor.,她由她的本区医生治疗。
en:cook:unknown:1,cook,unknown,厨师,厨师,/kʊk/,/kʊk/,"They had a butler, a cook, and a maid.",他们有一位管家、一位厨师和一位女仆。
en:driver:unknown:1,driver,unknown,司机,司机,/'draɪvɚ/,/'draɪvə/,a taxi driver,出租车司机
en:farmer:unknown:1,farmer,unknown,农民,农民,/'fɑmɚ/,/'fɑːmə/,I have subleased a plot from the farmer.,我从农民那里租下了一小块地。
en:nurse:unknown:1,nurse,unknown,护士,护士,/nɝs/,/nɜːs/,The nurse is coming to give you an injection.,护士会来给你打针。
en:people:unknown:1,people,unknown,人们,人们,/'pipl/,/'piːp(ə)l/,How many people were at the meeting?,有多少人到会？
en:but:unknown:1,but,unknown,但是,但是,/bʌt/,/bʌt; bət/,"It’s an old car, but it’s very reliable.",这是一辆旧车，但是性能非常可靠。
en:little:unknown:1,little,unknown,小的,小的,/'lɪtl/,/'lɪt(ə)l/,a little house,小屋
en:puppy:unknown:1,puppy,unknown,小狗,小狗,/'pʌpi/,/'pʌpɪ/,a six-month-old puppy,一只六个月大的小狗
en:football-player:unknown:1,football player,unknown,足球运动员,足球运动员,,,He broke in as a football player.,他开始当一名足球运动员。
en:job:unknown:1,job,unknown,工作,工作,,/dʒɒb/,Do you enjoy your job?,你喜欢自己的工作吗？
en:basketball:unknown:1,basketball,unknown,篮球,篮球,/'bæskɪtbɔl/,/'bɑːskɪtbɔːl/,We love playing basketball.,我们爱打篮球。
en:first-floor:unknown:1,first floor,unknown,一楼（美）；二楼（英）,一楼（美）；二楼（英）,,,a flat on the first floor,二楼的一套公寓
en:second-floor:unknown:1,second floor,unknown,二楼,二楼,,,My watch still hangs together dropping from the second floor.,我的手表从三楼掉到了楼下，却依然完整无缺。
en:teacher's-office:unknown:1,teacher's office,unknown,教师办公室,教师办公室,,,"We stood outside the teacher's office, eager to know the result of the examination.",我们站在老师办公室外面，期待着考试的结果。
en:library:unknown:1,library,unknown,图书馆,图书馆,/laɪˌbrɛrɪ/,/ˈlaɪbrərɪ/,a public library,公共图书馆
en:playground:unknown:1,playground,unknown,操场,操场,/'ple'graʊnd/,/'pleɪgraʊnd/,children shouting and running in the playground,在操场上叫嚷奔跑的孩子们
en:computer-room:unknown:1,computer room,unknown,计算机房,计算机房,,,"Another classroom is computer room,where we have our computer lessons.",我们还有了计算机房，我们在那里上计算机课。
en:art-room:unknown:1,art room,unknown,美术教室,美术教室,,,Mike: Is that the art room?,迈克：这是美术教室吗?。
en:music-room:unknown:1,music room,unknown,音乐教室,音乐教室,,,We also have music room and art rooms in the building.,我们还有音乐教室和美术教室哦。
en:next-to:unknown:1,next to,unknown,紧邻,紧邻,,,There was a little girl sitting next to him.,有个小女孩坐在他旁边。
en:homework:unknown:1,homework,unknown,作业,作业,/'hom'wɝk/,/'həʊmwɜːk/,"For homework, finish the exercise on page 14.",家庭作业是完成第14页的练习。
en:class:unknown:1,class,unknown,班级,班级,/klæs/,/klɑːs/,in class,在课堂上；上课中
en:forty:unknown:1,forty,unknown,四十,四十,/'fɔrti/,/'fɔːtɪ/,She can't be more than forty.,她不可能超过四十岁。
en:way:unknown:1,way,unknown,方向,方向,/we/,/weɪ/,There are several different ways we can tackle this problem.,我们可以用几种不同的方法处理这个问题。
en:breakfast:unknown:1,breakfast,unknown,早餐,早餐,/'brɛkfəst/,/'brekfəst/,We had bacon and eggs for breakfast .,我们早餐吃了熏肉鸡蛋。
en:english-class:unknown:1,English class,unknown,英语课,英语课,,,"It springs from the idea of a notebook full of doodles, like that of your typical teenager during English class.",这灵感来源于在笔记本上的涂鸦乱画，就像你十几岁时在英文课上所作的那样。
en:lunch:unknown:1,lunch,unknown,午饭,午饭,/lʌntʃ/,/lʌn(t)ʃ/,What’s for lunch?,午饭吃什么？
en:music-class:unknown:1,music class,unknown,音乐课,音乐课,,,"Here, prisoners and their instructor get down during a music class.",这儿服刑人员和他们的导师正在一起上音乐课。
en:pe-class:unknown:1,PE class,unknown,体育课,体育课,,,"There are only 7 girls in our PE class, so the class is mostly boys.",在我们体育班仅有7个女孩，因此这个班大多数是男生。
en:get-up:unknown:1,get up,unknown,起床,起床,,,I got up and walked over to where he was.,我站起来，走到他那里。
en:go-to-school:unknown:1,go to school,unknown,上学,上学,,,“Why would you ever go to school so far from home?” my friends would ask.,我在那边的朋友们会问我：“为什么你回去离家那么远的地方上学？
en:go-home:unknown:1,go home,unknown,回家,回家,,,I've got to go home and zonk out.,我只好回家睡大觉了。
en:go-to-bed:unknown:1,go to bed,unknown,去睡觉,去睡觉,,,They wash their faces.They go to bed!,他们洗他们的脸.他们上床睡觉！
en:over:unknown:1,over,unknown,结束,结束,/'ovɚ/,/'əʊvə/,all over,到处，遍及；浑身；全部结束
en:now:unknown:1,now,unknown,现在,现在,/naʊ/,/naʊ/,She's a widow now.,她现在是一个寡妇。
en:o'clock:unknown:1,o'clock,unknown,⋯⋯点钟,⋯⋯点钟,/ə'klɑk/,/ə'klɒk/,It's already 9 o'clock.,已经9点钟了。
en:kid:unknown:1,kid,unknown,小孩,小孩,/kɪd/,/kɪd/,She’d always loved animals since she was a little kid.,她从小就喜爱动物。
en:thirty:unknown:1,thirty,unknown,三十,三十,/'θɝti/,/'θɜːtɪ/,"There were thirty students present,reckoning without the girlstudents.",不算女生，有三十个学生出席。
en:hurry-up:unknown:1,hurry up,unknown,快点,快点,/'hɝrɪ ʌp/,/'hʌrɪ ʌp/,...if you're not a traditionalist and you want to hurry up the process.,…如果你不是传统主义者而是想加快这一进程。
en:come-on:unknown:1,come on,unknown,加油,加油,,,,
en:just-a-minute:unknown:1,just a minute,unknown,稍等一会儿,稍等一会儿,,,,
en:cold:unknown:1,cold,unknown,冷的,冷的,/kold/,/kəʊld/,She splashed her face with cold water.,她往脸上泼冷水。
en:cool:unknown:1,cool,unknown,凉的,凉的,/kul/,/kuːl/,She swam out into the cool water.,她往外游向清凉的水里。
en:warm:unknown:1,warm,unknown,温暖的,温暖的,/wɔrm/,/wɔːm/,The house was lovely and warm.,那房子漂亮温暖。
en:hot:unknown:1,hot,unknown,热的,热的,/hɑt/,/hɒt/,a hot curry,一种辛辣的咖喱
en:sunny:unknown:1,sunny,unknown,阳光充足的,阳光充足的,/'sʌni/,/'sʌnɪ/,a warm sunny day,温暖晴朗的一天
en:windy:unknown:1,windy,unknown,多风的,多风的,/'wɪndi/,/'wɪndɪ/,It’s too windy for a picnic.,风太大，不适合野餐。
en:cloudy:unknown:1,cloudy,unknown,多云的,多云的,/'klaʊdi/,/'klaʊdɪ/,a cloudy night with some light rain,伴有些许小雨的多云的夜晚
en:snowy:unknown:1,snowy,unknown,下雪的,下雪的,/'snoɪ/,/'snəʊɪ/,the snowy fields,被雪覆盖的田野
en:rainy:unknown:1,rainy,unknown,阴雨的,阴雨的,/'reni/,/'reɪnɪ/,a cold rainy day in October,十月里一个寒冷的雨天
en:outside:unknown:1,outside,unknown,在户外,在户外,"/,aʊt'saɪd/",/aʊt'saɪd; 'aʊtsaɪd/,"It’s outside my experience, I’m afraid.",恐怕我没有这方面的经验。
en:be-careful:unknown:1,be careful,unknown,小心,小心,,,,
en:weather:unknown:1,weather,unknown,天气,天气,/'wɛðɚ/,/'weðə/,What’s the weather like today?,今天天气如何？
en:new-york:unknown:1,New York,unknown,纽约,纽约,,,We embarked at Liverpool for New York.,我们在利物浦上船去纽约。
en:how-about...:unknown:1,how about...,unknown,怎么样？,怎么样？,,,,
en:degree:unknown:1,degree,unknown,度,度,/dɪ'ɡri/,/dɪ'griː/,Preheat the oven to 425 degrees.,把烘箱预热至425度。
en:world:unknown:1,world,unknown,世界,世界,/wɝld/,/wɜːld/,Tuberculosis is still common in some parts of the world .,结核病在世界上某些地区仍很常见。
en:london:unknown:1,London,unknown,伦敦,伦敦,/ˈlʌndən/,/ˈlʌndən/,I trained to London.,我乘火车到伦敦。
en:moscow:unknown:1,Moscow,unknown,莫斯科,莫斯科,/ˈmɑsˌkaʊ/,/'mɔskəʊ/,Must go... to Moscow!,一定要去莫斯科！
en:singapore:unknown:1,Singapore,unknown,新加坡城,新加坡城,/ˌsɪŋgə'pɔ:/,/ˌsɪŋgə'pɔ:/,I come from Singapore.,我来自新加坡。
en:sydney:unknown:1,Sydney,unknown,悉尼,悉尼,/'sɪdnɪ/,/ˈsɪdnɪ/,My brother is living in Sydney.,我兄弟居住于悉尼。
en:fly:unknown:1,fly,unknown,放（风筝）,放（风筝）,/flaɪ/,/flaɪ/,In the park people were walking their dogs or flying their kites.,公园里，人们或在遛狗，或在放风筝。
en:love:unknown:1,love,unknown,爱你的,爱你的,/lʌv/,/lʌv/,"I love you, Tracy.",我爱你，特雷西。
en:tomato:unknown:1,tomato,unknown,西红柿,西红柿,/tə'meto/,/tə'mɑːtəʊ/,He staked his tomato vines with bamboo.,他用竹竿支撑起西红柿秧。
en:potato:unknown:1,potato,unknown,马铃薯,马铃薯,/pə'teto/,/pə'teɪtəʊ/,"Marie stood at the sink, peeling potatoes (= cutting off the skin ) .",玛丽站在洗涤槽边削土豆皮。
en:green-beans:unknown:1,green beans,unknown,豆角,豆角,,,"You can save up to $23 per plant by building an edible garden with big ticket vegetables like tomatoes, cucumbers, and green beans.",通过建造一个农田你在每颗植物可以省到23美元，你可以种一些高价蔬菜像西红柿，黄瓜，和四季豆。
en:carrot:unknown:1,carrot,unknown,胡萝卜,胡萝卜,/'kærət/,/'kærət/,grated carrots,磨碎的胡萝卜
en:horse:unknown:1,horse,unknown,马,马,/hɔrs/,/hɔːs/,a horse and cart,一辆马车
en:cow:unknown:1,cow,unknown,牛,牛,/kaʊ/,/kaʊ/,Our cow is carrying again.,我家的母牛又怀胎了。
en:sheep:unknown:1,sheep,unknown,绵羊,绵羊,/ʃip/,/ʃiːp/,Sheep were grazing on the hillside.,羊群在山坡上吃草。
en:hen:unknown:1,hen,unknown,母鸡,母鸡,/hɛn/,/hen/,The chickens gathered under the hen.,小鸡聚集在母鸡翅膀下面。
en:these:unknown:1,these,unknown,这些,这些,/ðiz/,/ðiːz/,A committee has been formed. These people can make decisions in ten minutes which would take us months.,委员会已经成立。这些人能在10分钟内做出决定，换作我们则要花几个月。
en:yum:unknown:1,yum,unknown,味道好,味道好,/jʌm/,/jʌm/,,
en:animal:unknown:1,animal,unknown,动物,动物,/'ænɪml/,/'ænɪm(ə)l/,furry little animals,毛茸茸的小动物
en:those:unknown:1,those,unknown,那些,那些,/ðoz/,/ðəʊz/,"Witnesses said that two people were killed, but those accounts could not be confirmed.",目击者说两人遇害，但那些说法都没法得到证实。
en:garden:unknown:1,garden,unknown,花园,花园,/'ɡɑrdn/,/'gɑːd(ə)n/,He’s outside in the garden.,他在外面花园里。
en:farm:unknown:1,farm,unknown,农场,农场,/fɑrm/,/fɑːm/,a 300-hectare farm,一座300公顷的农场
en:goat:unknown:1,goat,unknown,山羊,山羊,/ɡot/,/gəʊt/,The tiger sprang on the goat.,老虎向山羊扑去。
en:eat:unknown:1,eat,unknown,吃,吃,/it/,/iːt/,Felix chatted cheerfully as he ate.,费利克斯一边吃一边兴奋地聊天。
en:clothes:unknown:1,clothes,unknown,服装,服装,/kloz/,/kləʊ(ð)z/,What sort of clothes was he wearing?,他穿着什么样的衣服？
en:pants:unknown:1,pants,unknown,裤子,裤子,/pænts/,/pæn(t)s/,She was wearing dark blue pants and a white sweater.,她穿着深蓝色长裤和白色毛衣。
en:dress:unknown:1,dress,unknown,连衣裙,连衣裙,/drɛs/,/dres/,Sheila wore a long red dress.,希拉穿了一条红色的连衣长裙。
en:skirt:unknown:1,skirt,unknown,女裙,女裙,/skɝt/,/skɜːt/,She wore a white blouse and a plain black skirt.,她穿着白衬衣和纯黑的裙子。
en:coat:unknown:1,coat,unknown,大衣,大衣,/kot/,/kəʊt/,"Billy! Put your coat on , it’s cold outside!",比利！穿上外套，外面很冷！
en:sweater:unknown:1,sweater,unknown,毛衣,毛衣,/'swɛtɚ/,/'swetə/,The sweater is moth-eaten.,毛衣让蛀虫咬坏了。
en:sock:unknown:1,sock,unknown,短袜,短袜,/sɑk/,/sɒk/,a pair of socks,一双短袜
en:shorts:unknown:1,shorts,unknown,短裤,短裤,/ʃɔrts/,/ʃɔːts/,I pointed to my shorts and trotted on.,于是我指了指我的短裤，继续向前跑去。
en:jacket:unknown:1,jacket,unknown,夹克衫,夹克衫,/'dʒækɪt/,/'dʒækɪt/,He unzipped his jacket.,他拉开夹克衫的拉链。
en:shirt:unknown:1,shirt,unknown,衬衫,衬衫,/ʃɝt/,/ʃɜːt/,I have to wear a shirt and tie to work.,我上班要穿衬衫打领带。
en:yours:unknown:1,yours,unknown,你的,你的,/jʊrz/,/jɔːz; jʊəz/,"This is our room, and yours is just across the hall.",这是我们的房间，你们的在走廊那边。
en:whose:unknown:1,whose,unknown,谁的,谁的,/huz/,/huːz/,Whose is this?,这是谁的？
en:mine:unknown:1,mine,unknown,我的,我的,/maɪn/,/maɪn/,"It was Glen’s idea, not mine.",这是格伦的主意，不是我的。
en:pack:unknown:1,pack,unknown,收拾,收拾,/pæk/,/pæk/,a pack of,一包；（野兽等的）一群；一盒
en:wait:unknown:1,wait,unknown,等待,等待,/wet/,/weɪt/,Hurry up! Everyone’s waiting.,快点！大家在等着呢。
en:glove:unknown:1,glove,unknown,手套,手套,/ɡlʌv/,/glʌv/,a pair of gloves,一副手套
en:scarf:unknown:1,scarf,unknown,围巾,围巾,/skɑrf/,/skɑːf/,"Hey, your scarf is slipping off.",喂， 你的围巾快掉了。
en:umbrella:unknown:1,umbrella,unknown,伞,伞,/ʌm'brɛlə/,/ʌm'brelə/,"It started to rain, so Tricia stopped to put up her umbrella.",开始下雨了，所以特里西娅停下来撑起雨伞。
en:sunglasses:unknown:1,sunglasses,unknown,太阳镜,太阳镜,/'sʌnɡlæsɪz/,/'sʌnglɑːsɪz/,What do you think of my new sunglasses?,你觉得我的新太阳镜怎么样？
en:pretty:unknown:1,pretty,unknown,美丽的,美丽的,/ˈprɪtɪ/,/'prɪtɪ/,pretty soon,不久
en:expensive:unknown:1,expensive,unknown,贵的,贵的,/ɪk'spɛnsɪv/,/ɪkˈspensɪv/,the most expensive restaurant in town,城里最贵的餐馆
en:cheap:unknown:1,cheap,unknown,便宜的,便宜的,/tʃip/,/tʃiːp/,cheap rail fares,便宜的火车票
en:nice:unknown:1,nice,unknown,好的,好的,/naɪs/,/naɪs/,They’ve got a very nice house.,他们的房子真漂亮。
en:try-on:unknown:1,try on,unknown,试穿,试穿,,,Try on clothing and shoes to make sure they fit.,衣服和鞋要试穿以确保它们合适。
en:size:unknown:1,size,unknown,尺码,尺码,/saɪz/,/saɪz/,"He’s a small boy, about John’s size.",他是个小男孩，个子和约翰差不多。
en:of-course:unknown:1,of course,unknown,当然,当然,,,"Well, she won, of course.",噢，当然是她赢啦。
en:too:unknown:1,too,unknown,太,太,/tu/,/tuː/,Do you think the music’s too loud?,你觉得音乐太响了吗？
en:just:unknown:1,just,unknown,正好,正好,/dʒʌst/,/dʒʌst/,A good strong cup of coffee is just what I need right now.,我现在正需要喝一杯浓浓的咖啡。
en:how-much:unknown:1,how much,unknown,多少钱,多少钱,/haʊ mʌtʃ/,/haʊ mʌtʃ/,Work out how much all these things will cost.,算计算计买这么多东西要多少钱。
en:eighty:unknown:1,eighty,unknown,八十,八十,/ˈeti/,/'eɪtɪ/,I got an eighty something.,我考了八十几分.
en:dollar:unknown:1,dollar,unknown,元,元,/'dɑlɚ/,/'dɒlə/,It cost three dollars.,它要三美元。
en:sale:unknown:1,sale,unknown,特价销售,特价销售,/sel/,/seɪl/,Harvey gets a $50 commission every time he makes a sale (= sells something as part of his job ) .,哈维每做成一笔生意可得到50美元的佣金。
en:more:unknown:1,more,unknown,更多的,更多的,/mɔr/,/mɔː/,More and more people are surviving heart attacks.,越来越多的人在心脏病发作后存活下来。
en:us:unknown:1,us,unknown,我们,我们,/əs; ʌs/,/əs; ʌs/,Please help us.,请帮助我们。
en:old:unknown:1,old,unknown,老的,老的,/old/,/əʊld/,a pair of old shoes,一双旧鞋
en:young:unknown:1,young,unknown,年轻的,年轻的,/jʌŋ/,/jʌŋ/,a young child,幼儿
en:kind:unknown:1,kind,unknown,体贴的,体贴的,/kaɪnd/,/kaɪnd/,This kind of speaker box was handcrafted.,这种音箱的箱体是手工制作的。
en:strict:unknown:1,strict,unknown,严厉的,严厉的,/strɪkt/,/strɪkt/,a strict teacher,严格的老师
en:polite:unknown:1,polite,unknown,有礼貌的,有礼貌的,/pə'laɪt/,/pə'laɪt/,She’s always very polite.,她总是很有礼貌。
en:hard-working:unknown:1,hard-working,unknown,努力的,努力的,,/ˈhɑːdˈwɜːkɪŋ/,a hard-working teacher,努力工作的老师
en:helpful:unknown:1,helpful,unknown,有用的,有用的,/'hɛlpfl/,/'helpfʊl; -f(ə)l/,Thank you for your advice; it’s been very helpful.,谢谢你的建议，它非常有用。
en:clever:unknown:1,clever,unknown,聪明的,聪明的,/'klɛvɚ/,/'klevə/,a clever man,聪明的人
en:shy:unknown:1,shy,unknown,羞怯的,羞怯的,/ʃaɪ/,/ʃaɪ/,He was a quiet shy man.,他是个话不多、害羞的男人。
en:know:unknown:1,know,unknown,知道,知道,/no/,/nəʊ/,Who knows the answer?,谁知道答案？
en:our:unknown:1,our,unknown,我们的,我们的,/aʊr/,/aʊə/,a picture of our grandchildren,我们孙辈的一张照片
en:ms:unknown:1,Ms,unknown,女士,女士,,,"“I have to create good circumstances for him,” said Ms.",“我得为他创造良好的生活环境，” 王女士说。
en:will:unknown:1,will,unknown,将要,将要,/wɪl/,/wɪl/,A meeting will be held next Tuesday at 3 p.m.,下星期二下午3点将召开一个会议。
en:sometimes:unknown:1,sometimes,unknown,有时,有时,/'sʌmtaɪmz/,/'sʌmtaɪmz/,I sometimes have to work late.,我有时得工作到很晚。
en:robot:unknown:1,robot,unknown,机器人,机器人,/'robɑt/,/'rəʊbɒt/,cars built by robots,机器人制造的汽车
en:him:unknown:1,him,unknown,他,他,/hɪm/,/hɪm/,Are you in love with him?,你爱上他了吗？
en:speak:unknown:1,speak,unknown,会说,会说,/spik/,/spiːk/,I was so shocked I couldn’t speak.,我震惊得说不出话来。
en:finish:unknown:1,finish,unknown,完成,完成,/'fɪnɪʃ/,/'fɪnɪʃ/,You can’t go anywhere until you’ve finished your homework.,没完成家庭作业前你哪儿也不能去。
en:monday:unknown:1,Monday,unknown,星期一,星期一,/ˈmʌnde; ˈmʌndɪ/,/ˈmʌndeɪ; ˈmʌndi/,The president announced Monday that he would cancel the debt.,总统周一宣布他会取消这笔债务。
en:tuesday:unknown:1,Tuesday,unknown,星期二,星期二,/ˈtuzdɪ;-de/,/'tjuːzdeɪ; -dɪ/,I’ll see you Tuesday.,星期二见。
en:wednesday:unknown:1,Wednesday,unknown,星期三,星期三,/ˈwɛnzdɪ/,/ˈwenzdɪ/,He undertook to finish the job by Wednesday.,他答应在星期三以前完成这项工作。
en:thursday:unknown:1,Thursday,unknown,星期四,星期四,/ˈθɝzde; ˈθɝzdɪ/,/'θɜːzdeɪ; -dɪ/,She was working Thursday.,她星期四在工作。
en:friday:unknown:1,Friday,unknown,星期五,星期五,,/ˈfraɪdeɪ/,Diane won’t be here Friday.,星期五黛安娜不来这里。
en:saturday:unknown:1,Saturday,unknown,星期六,星期六,/sætɚdɪ; -de/,/ˈsætədɪ; -deɪ/,The festivities begin Saturday.,庆祝活动从星期六开始。
en:sunday:unknown:1,Sunday,unknown,星期日,星期日,/ˈsʌnde; ˈsʌndi/,/ˈsʌndeɪ; ˈsʌndi/,What are you doing Sunday?,你星期天做什么？
en:weekend:unknown:1,weekend,unknown,周末,周末,/ˈwikend/,/wiːkˈɛnd/,Are you doing anything nice this weekend?,这个周末你有什么好的安排？
en:wash:unknown:1,wash,unknown,洗,洗,/wɔʃ/,/wɒʃ/,This shirt needs washing.,这件衬衫该洗洗了。
en:wash-my-clothes:unknown:1,wash my clothes,unknown,洗我的衣服,洗我的衣服,,,Went in to a laundry to wash my clothes down.,走进一家洗衣店去清洗我的衣服。
en:watch:unknown:1,watch,unknown,看,看,/wɑtʃ/,/wɒtʃ/,Do you mind if I watch?,你介意我看着吗？
en:watch-tv:unknown:1,watch TV,unknown,看电视,看电视,,,I settled back to watch TV.,我舒适地仰坐着看电视。
en:do:unknown:1,do,unknown,做,做,/du/,/duː/,‘Will Kay come?’ ‘She may do.’,“凯来吗？” “或许吧。”
en:do-homework:unknown:1,do homework,unknown,做作业,做作业,,,Do you do homework every day?,你们每天都做家庭作业吗？
en:read:unknown:1,read,unknown,看,看,/rid; rɛd/,/ri:d;red/,You can’t believe everything you read in the papers.,报纸上看到的东西，你不能全都相信。
en:read-books:unknown:1,read books,unknown,看书,看书,,,We should read books of real worth.,我们应阅读真正有价值的书籍。
en:play:unknown:1,play,unknown,玩,玩,/ple/,/pleɪ/,Kids were playing and chasing each other.,孩子们在互相追逐嬉闹。
en:play-football:unknown:1,play football,unknown,踢足球,踢足球,,,He likes to play football.,他最爱踢足球。
en:cooking:unknown:1,cooking,unknown,烹饪,烹饪,/'kʊkɪŋ/,/'kʊkɪŋ/,"He did the cooking, cleaning, laundry, and home repairs.",他做饭、打扫卫生、洗衣服，还在家修修补补。
en:often:unknown:1,often,unknown,时常,时常,/ˈɔ:fn; ɔfən/,/'ɒf(tə)n/,She often works at the weekend.,她周末经常要上班。
en:park:unknown:1,park,unknown,公园,公园,/pɑrk/,/pɑːk/,Let’s go for a walk in the park.,我们去公园散步吧。
en:tired:unknown:1,tired,unknown,疲倦的,疲倦的,/ˈtaɪrd/,/taɪəd/,He looks tired out (= very tired ) .,他看起来累坏了。
en:sport:unknown:1,sport,unknown,体育运动,体育运动,/spɔrt/,/spɔːt/,the sport of falconry,放鹰狩猎运动
en:play-sports:unknown:1,play sports,unknown,做体育运动,做体育运动,,,"Exercise regularly if you can, play sports, toss a ball around with your family.",尽可能有规律地锻炼，可以做运动，或者和家人一起传球玩。
en:should:unknown:1,should,unknown,应该,应该,/ʃəd; strong form ʃʊd/,/ʃəd; strong form ʃʊd/,What should I do? Should I trust him?,我该怎么办？我应该相信他吗？
en:every:unknown:1,every,unknown,每一个,每一个,/'ɛvri/,/'evrɪ/,We looked carefully at every car that drove past.,我们仔细地看着驶过的每一辆汽车。
en:day:unknown:1,day,unknown,一天,一天,/de/,/deɪ/,We spent three days in Paris.,我们在巴黎度过了三天。
en:schedule:unknown:1,schedule,unknown,工作计划,工作计划,/ˈskedʒʊl; skɛdʒʊl/,/ˈʃedju:l/,How can he fit everything into his busy schedule ?,他是怎么把所有的事情都排进自己忙碌的时间表的？
en:sandwich:unknown:1,sandwich,unknown,三明治,三明治,/'sænwɪtʃ/,/'sæn(d)wɪdʒ; -wɪtʃ/,a ham sandwich,火腿三明治
en:salad:unknown:1,salad,unknown,沙拉,沙拉,/'sæləd/,/'sæləd/,Would you like some salad with your pasta?,你的意大利面要配些色拉吗？
en:hamburger:unknown:1,hamburger,unknown,汉堡包,汉堡包,/hæmbɝ​ɡɚ/,/ˈhæmbɜ:gə/,The whole stadium stink of the hamburger.,整个体育场内散发着汉堡包的香味。
en:ice-cream:unknown:1,ice cream,unknown,冰淇淋,冰淇淋,/aɪs krim/,/aɪs kri:m/,I like ice cream and cookies as much as the next guy. But I hate how it makes me feel afterward.,我喜欢冰淇淋和曲奇，但我又讨厌吃完之后所带给我的感受，疲倦，瞌睡，精力不集中等等。
en:tea:unknown:1,tea,unknown,茶,茶,/ti/,/tiː/,I should like to have a good tea.,我想吃一顿好茶点。
en:fresh:unknown:1,fresh,unknown,新鲜的,新鲜的,/frɛʃ/,/freʃ/,I’ll just make some fresh coffee.,我来重新煮点咖啡。
en:healthy:unknown:1,healthy,unknown,健康的,健康的,/'hɛlθi/,/'helθɪ/,a healthy baby boy,健康的男婴
en:delicious:unknown:1,delicious,unknown,美味的,美味的,/dɪ'lɪʃəs/,/dɪ'lɪʃəs/,"‘The meal was absolutely delicious,’ she said politely.",“这顿饭味道好极了。” 她礼貌地说道。
en:sweet:unknown:1,sweet,unknown,甜的,甜的,/swit/,/swiːt/,This tea is too sweet.,这茶太甜了。
en:drink:unknown:1,drink,unknown,喝,喝,/drɪŋk/,/drɪŋk/,You should drink plenty of water.,你应该大量喝水。
en:thirsty:unknown:1,thirsty,unknown,渴的,渴的,/'θɝsti/,/'θɜːstɪ/,Can I have a glass of water? I’m really thirsty.,我能喝一杯水吗？ 我太渴了。
en:favourite:unknown:1,favourite,unknown,特别喜欢的,特别喜欢的,/'fevərɪt/,/'feɪv(ə)rɪt/,a child’s favourite toy,孩子最喜欢的玩具
en:food:unknown:1,food,unknown,食物,食物,/fud/,/fuːd/,The restaurant serves good food at affordable prices.,那家餐厅物美价廉。
en:dear:unknown:1,Dear,unknown,亲爱的,亲爱的,/dɪr/,/dɪə/,Mrs. Cavendish is a dear friend of mine.,凯文迪许太太是我亲爱的朋友。
en:onion:unknown:1,onion,unknown,洋葱,洋葱,/'ʌnjən/,/'ʌnjən/,Chop the onions finely.,把洋葱切碎。
en:sing:unknown:1,sing,unknown,唱,唱,/sɪŋ/,/sɪŋ/,She can sing beautifully.,她唱歌很好听。
en:song:unknown:1,song,unknown,歌曲,歌曲,/sɔŋ/,/sɒŋ/,We used to listen to pop songs on the radio.,我们以前常常听收音机里播放的流行歌曲。
en:sing-english-songs:unknown:1,sing English songs,unknown,唱英文歌曲,唱英文歌曲,,,I heard him sing English songs over there.,我听见他在那边唱英语歌曲。
en:play-the-pipa:unknown:1,play the pipa,unknown,弹琵琶,弹琵琶,,,,
en:kung-fu:unknown:1,kung fu,unknown,功夫,功夫,"/,kʌŋ'fu/","/,kʌŋ'fu:/",In fact any ability resulting from practice and cultivation could accurately be said to embody kung fu.,实际上任何从实践和修养得来的能力都可被准确地视作包含了功夫在内。
